Başlık,Not,URL,Etiketler,Yorum
Beşiktaş Viyana Kahvesi,,https://www.google.com/maps/place/Be%C5%9Fikta%C5%9F+Viyana+Kahvesi/data=!4m2!3m1!1s0x14cab7a1b798a0ff:0x565855b49172bbd3,,
Bombacı mülayim,,https://www.google.com/maps/place/Bombac%C4%B1+m%C3%BClayim/data=!4m2!3m1!1s0x14cab98527437083:0x7f17b2fea498b5a7,,
Mikel Coffee Tarabya,,https://www.google.com/maps/place/Mikel+Coffee+Tarabya/data=!4m2!3m1!1s0x14cacb954f8f738d:0x7acc2db547966ba0,,
Yoros Cafe & Restaurant -Anadolu Kavagi,,https://www.google.com/maps/place/Yoros+Cafe+%26+Restaurant+-Anadolu+Kavagi/data=!4m2!3m1!1s0x409fdfc9d46d009f:0x141f80684bc869ea,,
Hieron Doğal Anadolu Kavağı Aile Çay Bahçesi,,https://www.google.com/maps/place/Hieron+Do%C4%9Fal+Anadolu+Kava%C4%9F%C4%B1+Aile+%C3%87ay+Bah%C3%A7esi/data=!4m2!3m1!1s0x409fdfaa651cba37:0x16498c4ce3155c3d,,
Gloria Jean's Coffees - Sarıyer Merkez Şubesi,,https://www.google.com/maps/place/Gloria+Jean's+Coffees+-+Sar%C4%B1yer+Merkez+%C5%9Eubesi/data=!4m2!3m1!1s0x409fdf1d9d47be33:0xcc952fc830b3e4d8,,
Polka Kafe,,https://www.google.com/maps/place/Polka+Kafe/data=!4m2!3m1!1s0x14cab8673e75ea47:0x44206831b4acfbcf,,
Cherrybean Coffees,,https://www.google.com/maps/place/Cherrybean+Coffees/data=!4m2!3m1!1s0x14cab860f49385e1:0xd46e281e129643dc,,
Eye Opia Moda,,https://www.google.com/maps/place/Eye+Opia+Moda/data=!4m2!3m1!1s0x14cab9eb2759f199:0xe586e8c2102e8ac4,,
Ünlü Waffle Kadıköy,,https://www.google.com/maps/place/%C3%9Cnl%C3%BC+Waffle+Kad%C4%B1k%C3%B6y/data=!4m2!3m1!1s0x14cac7000b232f9d:0x3d64c13311f576b4,,
The Coffee Factory,,https://www.google.com/maps/place/The+Coffee+Factory/data=!4m2!3m1!1s0x14cab900478266e7:0x5e9e6424e5187690,,
Kahve Dünyası - Levent,,https://www.google.com/maps/place/Kahve+D%C3%BCnyas%C4%B1+-+Levent/data=!4m2!3m1!1s0x14cab669fe1cd6df:0xb58d2d16347bc00a,,
İTÜ Big Slice Pizza,,https://www.google.com/maps/place/%C4%B0T%C3%9C+Big+Slice+Pizza/data=!4m2!3m1!1s0x14cab585405304b9:0xec8e3e5ef2625cf7,,
Hümaliva Çikolata Kahve,,https://www.google.com/maps/place/H%C3%BCmaliva+%C3%87ikolata+Kahve/data=!4m2!3m1!1s0x14cab70f2cb66933:0x3b74f72278ea71f8,,
MENDEL'S Chocolatier,,https://www.google.com/maps/place/MENDEL'S+Chocolatier/data=!4m2!3m1!1s0x14cab79f72faabdf:0xec63a45c81e7c3b5,,
Story Coffee & Roastery,,https://www.google.com/maps/place/Story+Coffee+%26+Roastery/data=!4m2!3m1!1s0x14cab94a383dfe41:0x5bf1b7085939f875,,
MOC Bomonti,,https://www.google.com/maps/place/MOC+Bomonti/data=!4m2!3m1!1s0x14cab716d6130df7:0x782db52ded616f56,,
