Başlık,Not,URL,Etiketler,Yorum
,,,,
Bohem Hotel Riva,,https://www.google.com/maps/place/Bohem+Hotel+Riva/data=!4m2!3m1!1s0x409fdd5b620cee27:0xed31331f75375258,,
Taksim Sem Hotel,,https://www.google.com/maps/place/Taksim+Sem+Hotel/data=!4m2!3m1!1s0x14cab73f35b3abbf:0x728b24eefed7e6df,,
