Başlık,Not,URL,Etiketler,Yorum
Menzelet Mesire Alanı,,https://www.google.com/maps/place/Menzelet+Mesire+Alan%C4%B1/data=!4m2!3m1!1s0x152dc45ce35f5659:0x4a98a1239e2cb335,,
Arslanbey Parkı,,https://www.google.com/maps/place/Arslanbey+Park%C4%B1/data=!4m2!3m1!1s0x152ddd250d170707:0xc42d3c35d61db6bb,,
Ali Kayası Cam Terası,,https://www.google.com/maps/place/Ali+Kayas%C4%B1+Cam+Teras%C4%B1/data=!4m2!3m1!1s0x152dcf008ffb4f31:0xf1c9b5ee928d5a7a,,
Akasya Bistro & Cafe,,https://www.google.com/maps/place/Akasya+Bistro+%26+Cafe/data=!4m2!3m1!1s0x152ddd78e9f628b9:0x6f0299c603db004b,,
Aliya İzzetbegoviç Parkı,,https://www.google.com/maps/place/Aliya+%C4%B0zzetbegovi%C3%A7+Park%C4%B1/data=!4m2!3m1!1s0x152ddc5d8906c1db:0x549af73e77d9f8cd,,
Kervan Kristal,,https://www.google.com/maps/place/Kervan+Kristal/data=!4m2!3m1!1s0x152ddc7c7e843127:0x4751b2550a1b1495,,
Gönül Kahvesi,,https://www.google.com/maps/place/G%C3%B6n%C3%BCl+Kahvesi/data=!4m2!3m1!1s0x152dda4c97663425:0xf4d3031633e893cb,,
Tatlı Park (Binevler & Restoran-Şube),,https://www.google.com/maps/place/Tatl%C4%B1+Park+(Binevler+%26+Restoran-%C5%9Eube)/data=!4m2!3m1!1s0x152ddb7145ce85a9:0xbe80d32d4e988329,,
Kumpir Mix Burger,,https://www.google.com/maps/place/Kumpir+Mix+Burger/data=!4m2!3m1!1s0x152dddba80417021:0x9c9a6e3334924e47,,
Cajun Corner,,https://www.google.com/maps/place/Cajun+Corner/data=!4m2!3m1!1s0x152dddbc35e7be79:0xe6134c2ebe5d7959,,
Hazz House Coffee Pizza,,https://www.google.com/maps/place/Hazz+House+Coffee+Pizza/data=!4m2!3m1!1s0x152ddbf1f98dae41:0x9862b74774018005,,
Espressolab Kahramanmaraş,,https://www.google.com/maps/place/Espressolab+Kahramanmara%C5%9F/data=!4m2!3m1!1s0x152ddde92bb39ebd:0x1edfe88b3da3cee7,,
DOCA,,https://www.google.com/maps/place/DOCA/data=!4m2!3m1!1s0x152ddc77be952ba7:0x31440a7795a1d60e,,
Mackbear Coffee Kahramanmaraş,,https://www.google.com/maps/place/Mackbear+Coffee+Kahramanmara%C5%9F/data=!4m2!3m1!1s0x152ddddf894736eb:0xea286548331e9cf8,,
